Ordrenr;Dato;Kundenr;Kundenavn;Kunderef;Valuta;Kundeordreref;Sum eksl. mva;Linjenr;Firma;Lager;Vare;Varenavn;Antall;Enhet;Netpris;Linjesum;Ordreverdi Totalt;Status;Henv1;Henv2;Henv3;Henv4;Henv5;Varegruppe
880902;12.02.2026;K770090;Storkunde K770090;REF-4510;NOK;PO-880902;110,00;1;F10;Hovedlager;V660010;Vare V660010;1;STK;110,00;110,00;110,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880902;12.02.2026;K770090;Storkunde K770090;REF-4511;NOK;PO-880902;222,00;2;F10;Hovedlager;V660011;Vare V660011;2;STK;111,00;222,00;222,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880902;12.02.2026;K770090;Storkunde K770090;REF-4512;NOK;PO-880902;336,00;3;F10;Hovedlager;V660012;Vare V660012;3;STK;112,00;336,00;336,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880902;12.02.2026;K770090;Storkunde K770090;REF-4513;NOK;PO-880902;452,00;4;F10;Hovedlager;V660013;Vare V660013;4;STK;113,00;452,00;452,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880902;12.02.2026;K770090;Storkunde K770090;REF-4514;NOK;PO-880902;570,00;5;F10;Hovedlager;V660014;Vare V660014;5;STK;114,00;570,00;570,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880903;12.02.2026;K770090;Storkunde K770090;REF-4515;NOK;PO-880903;690,00;1;F10;Hovedlager;V660015;Vare V660015;6;STK;115,00;690,00;690,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880903;12.02.2026;K770090;Storkunde K770090;REF-4516;NOK;PO-880903;812,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;116,00;812,00;812,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880903;12.02.2026;K770090;Storkunde K770090;REF-4517;NOK;PO-880903;936,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;117,00;936,00;936,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880903;12.02.2026;K770090;Storkunde K770090;REF-4518;NOK;PO-880903;1062,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;118,00;1062,00;1062,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880903;12.02.2026;K770090;Storkunde K770090;REF-4519;NOK;PO-880903;1190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;119,00;1190,00;1190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880904;12.02.2026;K770090;Storkunde K770090;REF-4520;NOK;PO-880904;120,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;120,00;120,00;120,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880904;12.02.2026;K770090;Storkunde K770090;REF-4521;NOK;PO-880904;242,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;121,00;242,00;242,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880904;12.02.2026;K770090;Storkunde K770090;REF-4522;NOK;PO-880904;366,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;122,00;366,00;366,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880904;12.02.2026;K770090;Storkunde K770090;REF-4523;NOK;PO-880904;492,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;123,00;492,00;492,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880904;12.02.2026;K770090;Storkunde K770090;REF-4524;NOK;PO-880904;620,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;124,00;620,00;620,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880905;12.02.2026;K770090;Storkunde K770090;REF-4525;NOK;PO-880905;750,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;125,00;750,00;750,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880905;12.02.2026;K770090;Storkunde K770090;REF-4526;NOK;PO-880905;882,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;126,00;882,00;882,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880905;12.02.2026;K770090;Storkunde K770090;REF-4527;NOK;PO-880905;1016,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;127,00;1016,00;1016,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880905;12.02.2026;K770090;Storkunde K770090;REF-4528;NOK;PO-880905;1152,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;128,00;1152,00;1152,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880905;12.02.2026;K770090;Storkunde K770090;REF-4529;NOK;PO-880905;1290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;129,00;1290,00;1290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880906;12.02.2026;K770090;Storkunde K770090;REF-4530;NOK;PO-880906;130,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;130,00;130,00;130,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880906;12.02.2026;K770090;Storkunde K770090;REF-4531;NOK;PO-880906;262,00;2;F10;Hovedlager;V660031;Vare V660031;2;STK;131,00;262,00;262,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880906;12.02.2026;K770090;Storkunde K770090;REF-4532;NOK;PO-880906;396,00;3;F10;Hovedlager;V660032;Vare V660032;3;STK;132,00;396,00;396,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880906;12.02.2026;K770090;Storkunde K770090;REF-4533;NOK;PO-880906;532,00;4;F10;Hovedlager;V660033;Vare V660033;4;STK;133,00;532,00;532,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880906;12.02.2026;K770090;Storkunde K770090;REF-4534;NOK;PO-880906;670,00;5;F10;Hovedlager;V660034;Vare V660034;5;STK;134,00;670,00;670,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880907;12.02.2026;K770090;Storkunde K770090;REF-4535;NOK;PO-880907;810,00;1;F10;Hovedlager;V660035;Vare V660035;6;STK;135,00;810,00;810,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880907;12.02.2026;K770090;Storkunde K770090;REF-4536;NOK;PO-880907;952,00;2;F10;Hovedlager;V660036;Vare V660036;7;STK;136,00;952,00;952,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880907;12.02.2026;K770090;Storkunde K770090;REF-4537;NOK;PO-880907;1096,00;3;F10;Hovedlager;V660037;Vare V660037;8;STK;137,00;1096,00;1096,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880907;12.02.2026;K770090;Storkunde K770090;REF-4538;NOK;PO-880907;1242,00;4;F10;Hovedlager;V660038;Vare V660038;9;STK;138,00;1242,00;1242,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880907;12.02.2026;K770090;Storkunde K770090;REF-4539;NOK;PO-880907;1390,00;5;F10;Hovedlager;V660039;Vare V660039;10;STK;139,00;1390,00;1390,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880908;12.02.2026;K770090;Storkunde K770090;REF-4540;NOK;PO-880908;140,00;1;F10;Hovedlager;V660040;Vare V660040;1;STK;140,00;140,00;140,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880908;12.02.2026;K770090;Storkunde K770090;REF-4541;NOK;PO-880908;282,00;2;F10;Hovedlager;V660041;Vare V660041;2;STK;141,00;282,00;282,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880908;12.02.2026;K770090;Storkunde K770090;REF-4542;NOK;PO-880908;426,00;3;F10;Hovedlager;V660042;Vare V660042;3;STK;142,00;426,00;426,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880908;12.02.2026;K770090;Storkunde K770090;REF-4543;NOK;PO-880908;572,00;4;F10;Hovedlager;V660043;Vare V660043;4;STK;143,00;572,00;572,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880908;12.02.2026;K770090;Storkunde K770090;REF-4544;NOK;PO-880908;720,00;5;F10;Hovedlager;V660044;Vare V660044;5;STK;144,00;720,00;720,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880909;12.02.2026;K770090;Storkunde K770090;REF-4545;NOK;PO-880909;870,00;1;F10;Hovedlager;V660045;Vare V660045;6;STK;145,00;870,00;870,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880909;12.02.2026;K770090;Storkunde K770090;REF-4546;NOK;PO-880909;1022,00;2;F10;Hovedlager;V660046;Vare V660046;7;STK;146,00;1022,00;1022,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880909;12.02.2026;K770090;Storkunde K770090;REF-4547;NOK;PO-880909;1176,00;3;F10;Hovedlager;V660047;Vare V660047;8;STK;147,00;1176,00;1176,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880909;12.02.2026;K770090;Storkunde K770090;REF-4548;NOK;PO-880909;1332,00;4;F10;Hovedlager;V660048;Vare V660048;9;STK;148,00;1332,00;1332,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880909;12.02.2026;K770090;Storkunde K770090;REF-4549;NOK;PO-880909;1490,00;5;F10;Hovedlager;V660049;Vare V660049;10;STK;149,00;1490,00;1490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880910;12.02.2026;K770091;Storkunde K770091;REF-4550;NOK;PO-880910;150,00;1;F10;Hovedlager;V660050;Vare V660050;1;STK;150,00;150,00;150,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880910;12.02.2026;K770091;Storkunde K770091;REF-4551;NOK;PO-880910;302,00;2;F10;Hovedlager;V660051;Vare V660051;2;STK;151,00;302,00;302,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880910;12.02.2026;K770091;Storkunde K770091;REF-4552;NOK;PO-880910;456,00;3;F10;Hovedlager;V660052;Vare V660052;3;STK;152,00;456,00;456,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880910;12.02.2026;K770091;Storkunde K770091;REF-4553;NOK;PO-880910;612,00;4;F10;Hovedlager;V660053;Vare V660053;4;STK;153,00;612,00;612,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880910;12.02.2026;K770091;Storkunde K770091;REF-4554;NOK;PO-880910;770,00;5;F10;Hovedlager;V660054;Vare V660054;5;STK;154,00;770,00;770,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880911;12.02.2026;K770091;Storkunde K770091;REF-4555;NOK;PO-880911;930,00;1;F10;Hovedlager;V660055;Vare V660055;6;STK;155,00;930,00;930,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880911;12.02.2026;K770091;Storkunde K770091;REF-4556;NOK;PO-880911;1092,00;2;F10;Hovedlager;V660056;Vare V660056;7;STK;156,00;1092,00;1092,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880911;12.02.2026;K770091;Storkunde K770091;REF-4557;NOK;PO-880911;1256,00;3;F10;Hovedlager;V660057;Vare V660057;8;STK;157,00;1256,00;1256,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880911;12.02.2026;K770091;Storkunde K770091;REF-4558;NOK;PO-880911;1422,00;4;F10;Hovedlager;V660058;Vare V660058;9;STK;158,00;1422,00;1422,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880911;12.02.2026;K770091;Storkunde K770091;REF-4559;NOK;PO-880911;1590,00;5;F10;Hovedlager;V660059;Vare V660059;10;STK;159,00;1590,00;1590,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880912;12.02.2026;K770091;Storkunde K770091;REF-4560;NOK;PO-880912;160,00;1;F10;Hovedlager;V660060;Vare V660060;1;STK;160,00;160,00;160,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880912;12.02.2026;K770091;Storkunde K770091;REF-4561;NOK;PO-880912;322,00;2;F10;Hovedlager;V660061;Vare V660061;2;STK;161,00;322,00;322,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880912;12.02.2026;K770091;Storkunde K770091;REF-4562;NOK;PO-880912;486,00;3;F10;Hovedlager;V660062;Vare V660062;3;STK;162,00;486,00;486,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880912;12.02.2026;K770091;Storkunde K770091;REF-4563;NOK;PO-880912;652,00;4;F10;Hovedlager;V660063;Vare V660063;4;STK;163,00;652,00;652,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880912;12.02.2026;K770091;Storkunde K770091;REF-4564;NOK;PO-880912;820,00;5;F10;Hovedlager;V660064;Vare V660064;5;STK;164,00;820,00;820,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880913;12.02.2026;K770091;Storkunde K770091;REF-4565;NOK;PO-880913;990,00;1;F10;Hovedlager;V660065;Vare V660065;6;STK;165,00;990,00;990,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880913;12.02.2026;K770091;Storkunde K770091;REF-4566;NOK;PO-880913;1162,00;2;F10;Hovedlager;V660066;Vare V660066;7;STK;166,00;1162,00;1162,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880913;12.02.2026;K770091;Storkunde K770091;REF-4567;NOK;PO-880913;1336,00;3;F10;Hovedlager;V660067;Vare V660067;8;STK;167,00;1336,00;1336,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880913;12.02.2026;K770091;Storkunde K770091;REF-4568;NOK;PO-880913;1512,00;4;F10;Hovedlager;V660068;Vare V660068;9;STK;168,00;1512,00;1512,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880913;12.02.2026;K770091;Storkunde K770091;REF-4569;NOK;PO-880913;1690,00;5;F10;Hovedlager;V660069;Vare V660069;10;STK;169,00;1690,00;1690,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880914;12.02.2026;K770091;Storkunde K770091;REF-4570;NOK;PO-880914;170,00;1;F10;Hovedlager;V660070;Vare V660070;1;STK;170,00;170,00;170,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880914;12.02.2026;K770091;Storkunde K770091;REF-4571;NOK;PO-880914;342,00;2;F10;Hovedlager;V660071;Vare V660071;2;STK;171,00;342,00;342,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880914;12.02.2026;K770091;Storkunde K770091;REF-4572;NOK;PO-880914;516,00;3;F10;Hovedlager;V660072;Vare V660072;3;STK;172,00;516,00;516,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880914;12.02.2026;K770091;Storkunde K770091;REF-4573;NOK;PO-880914;692,00;4;F10;Hovedlager;V660073;Vare V660073;4;STK;173,00;692,00;692,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880914;12.02.2026;K770091;Storkunde K770091;REF-4574;NOK;PO-880914;870,00;5;F10;Hovedlager;V660074;Vare V660074;5;STK;174,00;870,00;870,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880915;12.02.2026;K770091;Storkunde K770091;REF-4575;NOK;PO-880915;1050,00;1;F10;Hovedlager;V660075;Vare V660075;6;STK;175,00;1050,00;1050,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880915;12.02.2026;K770091;Storkunde K770091;REF-4576;NOK;PO-880915;1232,00;2;F10;Hovedlager;V660076;Vare V660076;7;STK;176,00;1232,00;1232,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880915;12.02.2026;K770091;Storkunde K770091;REF-4577;NOK;PO-880915;1416,00;3;F10;Hovedlager;V660077;Vare V660077;8;STK;177,00;1416,00;1416,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880915;12.02.2026;K770091;Storkunde K770091;REF-4578;NOK;PO-880915;1602,00;4;F10;Hovedlager;V660078;Vare V660078;9;STK;178,00;1602,00;1602,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880915;12.02.2026;K770091;Storkunde K770091;REF-4579;NOK;PO-880915;1790,00;5;F10;Hovedlager;V660079;Vare V660079;10;STK;179,00;1790,00;1790,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880916;12.02.2026;K770091;Storkunde K770091;REF-4580;NOK;PO-880916;180,00;1;F10;Hovedlager;V660080;Vare V660080;1;STK;180,00;180,00;180,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880916;12.02.2026;K770091;Storkunde K770091;REF-4581;NOK;PO-880916;362,00;2;F10;Hovedlager;V660081;Vare V660081;2;STK;181,00;362,00;362,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880916;12.02.2026;K770091;Storkunde K770091;REF-4582;NOK;PO-880916;546,00;3;F10;Hovedlager;V660082;Vare V660082;3;STK;182,00;546,00;546,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880916;12.02.2026;K770091;Storkunde K770091;REF-4583;NOK;PO-880916;732,00;4;F10;Hovedlager;V660083;Vare V660083;4;STK;183,00;732,00;732,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880916;12.02.2026;K770091;Storkunde K770091;REF-4584;NOK;PO-880916;920,00;5;F10;Hovedlager;V660084;Vare V660084;5;STK;184,00;920,00;920,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880917;12.02.2026;K770091;Storkunde K770091;REF-4585;NOK;PO-880917;1110,00;1;F10;Hovedlager;V660085;Vare V660085;6;STK;185,00;1110,00;1110,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880917;12.02.2026;K770091;Storkunde K770091;REF-4586;NOK;PO-880917;1302,00;2;F10;Hovedlager;V660086;Vare V660086;7;STK;186,00;1302,00;1302,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880917;12.02.2026;K770091;Storkunde K770091;REF-4587;NOK;PO-880917;1496,00;3;F10;Hovedlager;V660087;Vare V660087;8;STK;187,00;1496,00;1496,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880917;12.02.2026;K770091;Storkunde K770091;REF-4588;NOK;PO-880917;1692,00;4;F10;Hovedlager;V660088;Vare V660088;9;STK;188,00;1692,00;1692,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880917;12.02.2026;K770091;Storkunde K770091;REF-4589;NOK;PO-880917;1890,00;5;F10;Hovedlager;V660089;Vare V660089;10;STK;189,00;1890,00;1890,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880918;12.02.2026;K770091;Storkunde K770091;REF-4590;NOK;PO-880918;190,00;1;F10;Hovedlager;V660090;Vare V660090;1;STK;190,00;190,00;190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880918;12.02.2026;K770091;Storkunde K770091;REF-4591;NOK;PO-880918;382,00;2;F10;Hovedlager;V660091;Vare V660091;2;STK;191,00;382,00;382,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880918;12.02.2026;K770091;Storkunde K770091;REF-4592;NOK;PO-880918;576,00;3;F10;Hovedlager;V660092;Vare V660092;3;STK;192,00;576,00;576,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880918;12.02.2026;K770091;Storkunde K770091;REF-4593;NOK;PO-880918;772,00;4;F10;Hovedlager;V660093;Vare V660093;4;STK;193,00;772,00;772,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880918;12.02.2026;K770091;Storkunde K770091;REF-4594;NOK;PO-880918;970,00;5;F10;Hovedlager;V660094;Vare V660094;5;STK;194,00;970,00;970,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880919;12.02.2026;K770091;Storkunde K770091;REF-4595;NOK;PO-880919;1170,00;1;F10;Hovedlager;V660095;Vare V660095;6;STK;195,00;1170,00;1170,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880919;12.02.2026;K770091;Storkunde K770091;REF-4596;NOK;PO-880919;1372,00;2;F10;Hovedlager;V660096;Vare V660096;7;STK;196,00;1372,00;1372,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880919;12.02.2026;K770091;Storkunde K770091;REF-4597;NOK;PO-880919;1576,00;3;F10;Hovedlager;V660097;Vare V660097;8;STK;197,00;1576,00;1576,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880919;12.02.2026;K770091;Storkunde K770091;REF-4598;NOK;PO-880919;1782,00;4;F10;Hovedlager;V660098;Vare V660098;9;STK;198,00;1782,00;1782,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880919;12.02.2026;K770091;Storkunde K770091;REF-4599;NOK;PO-880919;1990,00;5;F10;Hovedlager;V660099;Vare V660099;10;STK;199,00;1990,00;1990,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880920;12.02.2026;K770092;Storkunde K770092;REF-4600;NOK;PO-880920;200,00;1;F10;Hovedlager;V660000;Vare V660000;1;STK;200,00;200,00;200,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880920;12.02.2026;K770092;Storkunde K770092;REF-4601;NOK;PO-880920;402,00;2;F10;Hovedlager;V660001;Vare V660001;2;STK;201,00;402,00;402,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880920;12.02.2026;K770092;Storkunde K770092;REF-4602;NOK;PO-880920;606,00;3;F10;Hovedlager;V660002;Vare V660002;3;STK;202,00;606,00;606,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880920;12.02.2026;K770092;Storkunde K770092;REF-4603;NOK;PO-880920;812,00;4;F10;Hovedlager;V660003;Vare V660003;4;STK;203,00;812,00;812,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880920;12.02.2026;K770092;Storkunde K770092;REF-4604;NOK;PO-880920;1020,00;5;F10;Hovedlager;V660004;Vare V660004;5;STK;204,00;1020,00;1020,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880921;12.02.2026;K770092;Storkunde K770092;REF-4605;NOK;PO-880921;1230,00;1;F10;Hovedlager;V660005;Vare V660005;6;STK;205,00;1230,00;1230,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880921;12.02.2026;K770092;Storkunde K770092;REF-4606;NOK;PO-880921;1442,00;2;F10;Hovedlager;V660006;Vare V660006;7;STK;206,00;1442,00;1442,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880921;12.02.2026;K770092;Storkunde K770092;REF-4607;NOK;PO-880921;1656,00;3;F10;Hovedlager;V660007;Vare V660007;8;STK;207,00;1656,00;1656,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880921;12.02.2026;K770092;Storkunde K770092;REF-4608;NOK;PO-880921;1872,00;4;F10;Hovedlager;V660008;Vare V660008;9;STK;208,00;1872,00;1872,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880921;12.02.2026;K770092;Storkunde K770092;REF-4609;NOK;PO-880921;2090,00;5;F10;Hovedlager;V660009;Vare V660009;10;STK;209,00;2090,00;2090,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880922;12.02.2026;K770092;Storkunde K770092;REF-4610;NOK;PO-880922;210,00;1;F10;Hovedlager;V660010;Vare V660010;1;STK;210,00;210,00;210,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880922;12.02.2026;K770092;Storkunde K770092;REF-4611;NOK;PO-880922;422,00;2;F10;Hovedlager;V660011;Vare V660011;2;STK;211,00;422,00;422,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880922;12.02.2026;K770092;Storkunde K770092;REF-4612;NOK;PO-880922;636,00;3;F10;Hovedlager;V660012;Vare V660012;3;STK;212,00;636,00;636,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880922;12.02.2026;K770092;Storkunde K770092;REF-4613;NOK;PO-880922;852,00;4;F10;Hovedlager;V660013;Vare V660013;4;STK;213,00;852,00;852,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880922;12.02.2026;K770092;Storkunde K770092;REF-4614;NOK;PO-880922;1070,00;5;F10;Hovedlager;V660014;Vare V660014;5;STK;214,00;1070,00;1070,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880923;12.02.2026;K770092;Storkunde K770092;REF-4615;NOK;PO-880923;1290,00;1;F10;Hovedlager;V660015;Vare V660015;6;STK;215,00;1290,00;1290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880923;12.02.2026;K770092;Storkunde K770092;REF-4616;NOK;PO-880923;1512,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;216,00;1512,00;1512,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880923;12.02.2026;K770092;Storkunde K770092;REF-4617;NOK;PO-880923;1736,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;217,00;1736,00;1736,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880923;12.02.2026;K770092;Storkunde K770092;REF-4618;NOK;PO-880923;1962,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;218,00;1962,00;1962,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880923;12.02.2026;K770092;Storkunde K770092;REF-4619;NOK;PO-880923;2190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;219,00;2190,00;2190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880924;12.02.2026;K770092;Storkunde K770092;REF-4620;NOK;PO-880924;220,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;220,00;220,00;220,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880924;12.02.2026;K770092;Storkunde K770092;REF-4621;NOK;PO-880924;442,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;221,00;442,00;442,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880924;12.02.2026;K770092;Storkunde K770092;REF-4622;NOK;PO-880924;666,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;222,00;666,00;666,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880924;12.02.2026;K770092;Storkunde K770092;REF-4623;NOK;PO-880924;892,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;223,00;892,00;892,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880924;12.02.2026;K770092;Storkunde K770092;REF-4624;NOK;PO-880924;1120,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;224,00;1120,00;1120,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880925;12.02.2026;K770092;Storkunde K770092;REF-4625;NOK;PO-880925;1350,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;225,00;1350,00;1350,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880925;12.02.2026;K770092;Storkunde K770092;REF-4626;NOK;PO-880925;1582,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;226,00;1582,00;1582,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880925;12.02.2026;K770092;Storkunde K770092;REF-4627;NOK;PO-880925;1816,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;227,00;1816,00;1816,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880925;12.02.2026;K770092;Storkunde K770092;REF-4628;NOK;PO-880925;2052,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;228,00;2052,00;2052,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880925;12.02.2026;K770092;Storkunde K770092;REF-4629;NOK;PO-880925;2290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;229,00;2290,00;2290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880926;12.02.2026;K770092;Storkunde K770092;REF-4630;NOK;PO-880926;230,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;230,00;230,00;230,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880926;12.02.2026;K770092;Storkunde K770092;REF-4631;NOK;PO-880926;462,00;2;F10;Hovedlager;V660031;Vare V660031;2;STK;231,00;462,00;462,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880926;12.02.2026;K770092;Storkunde K770092;REF-4632;NOK;PO-880926;696,00;3;F10;Hovedlager;V660032;Vare V660032;3;STK;232,00;696,00;696,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
